********************************************************************************

Run rabbit for randu and n = 1000...Success.
Parse rabbit for randu...algo: randu; test: CollisionOver; p-value:  9.9e-5;
algo: mersenne; test: RandomWalk1222; p-value:  0.4;
algo: mersenne; test: RandomWalk12222; p-value:  0.22;
algo: mersenne; test: RandomWalk122222; p-value:  0.3;
Success.
********************************************************************************

********************************************************************************

Run rabbit for mersenne and n = 10000000...Success.
Parse rabbit for mersenne...algo: mersenne; test: CollisionOver; p-value:  0.98;
algo: mersenne; test: ClosePairsBitMatch; p-value:  0.94;
algo: mersenne; test: ClosePairsBitMatch2; p-value:  0.51;
algo: mersenne; test: AppearanceSpacings; p-value:  0.33;
algo: mersenne; test: LinearComp; p-value:  0.0099;
algo: mersenne; test: LinearComp2; p-value:  0.89;
algo: mersenne; test: LempelZiv; p-value:  0.64;
algo: mersenne; test: Fourier1; p-value:  0.41;
algo: mersenne; test: Fourier3; p-value:  0.9;
algo: mersenne; test: Fourier32; p-value:  0.36;
algo: mersenne; test: Fourier322; p-value:  0.86;
algo: mersenne; test: LongestHeadRun; p-value:  0.22;
algo: mersenne; test: LongestHeadRun2; p-value:  0.91;
algo: mersenne; test: PeriodsInStrings; p-value:  0.6;
algo: mersenne; test: HammingWeight; p-value:  0.72;
algo: mersenne; test: HammingCorr; p-value:  0.3;
algo: mersenne; test: HammingCorr2; p-value:  0.3;
algo: mersenne; test: HammingCorr2; p-value:  0.92;
algo: mersenne; test: HammingIndep; p-value:  0.81;
algo: mersenne; test: HammingIndep2; p-value:  0.67;
algo: mersenne; test: HammingIndep2; p-value:  0.1;
algo: mersenne; test: AutoCor; p-value:  0.55;
algo: mersenne; test: AutoCor2; p-value:  0.98;
algo: mersenne; test: Run; p-value:  0.51;
algo: mersenne; test: Run2; p-value:  0.51;
algo: mersenne; test: MatrixRank; p-value:  0.5;
algo: mersenne; test: MatrixRank2; p-value:  0.44;
algo: mersenne; test: RandomWalk1; p-value:  0.23;
algo: mersenne; test: RandomWalk12; p-value:  0.4;
algo: mersenne; test: RandomWalk122; p-value:  0.66;
algo: mersenne; test: RandomWalk1222; p-value:  0.17;
algo: mersenne; test: RandomWalk12222; p-value:  0.57;
algo: mersenne; test: RandomWalk12; p-value:  0.46;
algo: mersenne; test: RandomWalk122; p-value:  0.01;
algo: mersenne; test: RandomWalk1222; p-value:  0.65;
algo: mersenne; test: RandomWalk12222; p-value:  0.7;
algo: mersenne; test: RandomWalk122222; p-value:  0.4;
algo: mersenne; test: RandomWalk12; p-value:  0.56;
algo: mersenne; test: RandomWalk122; p-value:  0.86;
algo: mersenne; test: RandomWalk1222; p-value:  0.74;
algo: mersenne; test: RandomWalk12222; p-value:  0.93;
algo: mersenne; test: RandomWalk122222; p-value:  0.26;
Success.
********************************************************************************

********************************************************************************

Run rabbit for mersenne and n = 100000000...Success.
Parse rabbit for mersenne...algo: mersenne; test: CollisionOver; p-value:  0.95;
algo: mersenne; test: ClosePairsBitMatch; p-value:  0.67;
algo: mersenne; test: ClosePairsBitMatch2; p-value:  0.24;
algo: mersenne; test: AppearanceSpacings; p-value:  0.65;
algo: mersenne; test: LinearComp; p-value:  0.47;
algo: mersenne; test: LinearComp2; p-value:  0.7;
algo: mersenne; test: LempelZiv; p-value:  0.95;
algo: mersenne; test: Fourier1; p-value:  0.41;
algo: mersenne; test: Fourier3; p-value:  0.94;
algo: mersenne; test: Fourier32; p-value:  0.25;
algo: mersenne; test: Fourier322; p-value:  0.65;
algo: mersenne; test: LongestHeadRun; p-value:  0.43;
algo: mersenne; test: LongestHeadRun2; p-value:  0.53;
algo: mersenne; test: PeriodsInStrings; p-value:  0.05;
algo: mersenne; test: HammingWeight; p-value:  0.29;
algo: mersenne; test: HammingCorr; p-value:  0.31;
algo: mersenne; test: HammingCorr2; p-value:  0.05;
algo: mersenne; test: HammingCorr2; p-value:  0.7;
algo: mersenne; test: HammingIndep; p-value:  0.49;
algo: mersenne; test: HammingIndep2; p-value:  0.95;
algo: mersenne; test: HammingIndep2; p-value:  0.96;
algo: mersenne; test: AutoCor; p-value:  0.84;
algo: mersenne; test: AutoCor2; p-value:  0.87;
algo: mersenne; test: Run; p-value:  0.81;
algo: mersenne; test: Run2; p-value:  0.21;
algo: mersenne; test: MatrixRank; p-value:  0.15;
algo: mersenne; test: MatrixRank2; p-value:  0.27;
algo: mersenne; test: MatrixRank2; p-value:  0.57;
algo: mersenne; test: RandomWalk1; p-value:  0.07;
algo: mersenne; test: RandomWalk12; p-value:  0.31;
algo: mersenne; test: RandomWalk122; p-value:  0.9;
algo: mersenne; test: RandomWalk1222; p-value:  0.48;
algo: mersenne; test: RandomWalk12222; p-value:  0.61;
algo: mersenne; test: RandomWalk12; p-value:  0.23;
algo: mersenne; test: RandomWalk122; p-value:  0.25;
algo: mersenne; test: RandomWalk1222; p-value:  0.88;
algo: mersenne; test: RandomWalk12222; p-value:  0.97;
algo: mersenne; test: RandomWalk122222; p-value:  0.39;
algo: mersenne; test: RandomWalk12; p-value:  0.02;
algo: mersenne; test: RandomWalk122; p-value:  0.36;
algo: mersenne; test: RandomWalk1222; p-value:  0.64;
algo: mersenne; test: RandomWalk12222; p-value:  0.2;
algo: mersenne; test: RandomWalk122222; p-value:  0.92;
Success.
********************************************************************************

********************************************************************************

Run rabbit for mersenne and n = 1000000000...Success.
Parse rabbit for mersenne...algo: mersenne; test: CollisionOver; p-value:  0.999985;
algo: mersenne; test: ClosePairsBitMatch; p-value:  0.05;
algo: mersenne; test: ClosePairsBitMatch2; p-value:  0.19;
algo: mersenne; test: AppearanceSpacings; p-value:  0.2;
algo: mersenne; test: LinearComp; p-value:  0.79;
algo: mersenne; test: LinearComp2; p-value:  0.32;
algo: mersenne; test: LempelZiv; p-value:  0.43;
algo: mersenne; test: Fourier1; p-value:  0.41;
algo: mersenne; test: Fourier3; p-value:  0.44;
algo: mersenne; test: Fourier32; p-value:  0.12;
algo: mersenne; test: Fourier322; p-value:  0.4;
algo: mersenne; test: LongestHeadRun; p-value:  0.1;
algo: mersenne; test: LongestHeadRun2; p-value:  0.61;
algo: mersenne; test: PeriodsInStrings; p-value:  0.51;
algo: mersenne; test: HammingWeight; p-value:  0.15;
algo: mersenne; test: HammingCorr; p-value:  0.15;
algo: mersenne; test: HammingCorr2; p-value:  0.02;
algo: mersenne; test: HammingCorr2; p-value:  0.47;
algo: mersenne; test: HammingIndep; p-value:  0.19;
algo: mersenne; test: HammingIndep2; p-value:  0.8;
algo: mersenne; test: HammingIndep2; p-value:  0.68;
algo: mersenne; test: AutoCor; p-value:  0.2;
algo: mersenne; test: AutoCor2; p-value:  0.46;
algo: mersenne; test: AutoCor22; p-value:  0.54;
algo: mersenne; test: AutoCor222; p-value:  0.61;
algo: mersenne; test: AutoCor2222; p-value:  0.91;
algo: mersenne; test: AutoCor2; p-value:  0.86;
algo: mersenne; test: AutoCor22; p-value:  0.34;
algo: mersenne; test: AutoCor222; p-value:  0.68;
algo: mersenne; test: AutoCor2222; p-value:  0.23;
algo: mersenne; test: AutoCor22222; p-value:  0.37;
algo: mersenne; test: Run; p-value:  0.5;
algo: mersenne; test: Run2; p-value:  0.46;
algo: mersenne; test: MatrixRank; p-value:  0.7;
algo: mersenne; test: MatrixRank2; p-value:  0.64;
algo: mersenne; test: MatrixRank2; p-value:  0.73;
algo: mersenne; test: RandomWalk1; p-value:  0.37;
algo: mersenne; test: RandomWalk12; p-value:  0.89;
algo: mersenne; test: RandomWalk122; p-value:  0.85;
algo: mersenne; test: RandomWalk1222; p-value:  0.27;
algo: mersenne; test: RandomWalk12222; p-value:  0.76;
algo: mersenne; test: RandomWalk12; p-value:  0.03;
algo: mersenne; test: RandomWalk122; p-value:  0.97;
algo: mersenne; test: RandomWalk1222; p-value:  0.51;
algo: mersenne; test: RandomWalk12222; p-value:  0.82;
algo: mersenne; test: RandomWalk122222; p-value:  0.34;
algo: mersenne; test: RandomWalk12; p-value:  0.75;
algo: mersenne; test: RandomWalk122; p-value:  0.62;
algo: mersenne; test: RandomWalk1222; p-value:  0.81;
algo: mersenne; test: RandomWalk12222; p-value:  0.34;
algo: mersenne; test: RandomWalk122222; p-value:  0.8;
Success.
********************************************************************************

********************************************************************************

Run rabbit for mersenne and n = 10000000000...Success.
Parse rabbit for mersenne...algo: mersenne; test: CollisionOver; p-value:  0.999963;
algo: mersenne; test: ClosePairsBitMatch; p-value:  0.07;
algo: mersenne; test: ClosePairsBitMatch2; p-value:  0.25;
algo: mersenne; test: AppearanceSpacings; p-value:  0.11;
algo: mersenne; test: LinearComp; p-value:  0.8;
algo: mersenne; test: LinearComp2; p-value:  0.32;
algo: mersenne; test: LempelZiv; p-value:  0.43;
algo: mersenne; test: Fourier1; p-value:  0.41;
algo: mersenne; test: Fourier3; p-value:  0.96;
algo: mersenne; test: Fourier32; p-value:  0.37;
algo: mersenne; test: Fourier322; p-value:  0.53;
algo: mersenne; test: LongestHeadRun; p-value:  0.43;
algo: mersenne; test: LongestHeadRun2; p-value:  0.73;
algo: mersenne; test: PeriodsInStrings; p-value:  0.31;
algo: mersenne; test: HammingWeight; p-value:  0.19;
algo: mersenne; test: HammingCorr; p-value:  0.11;
algo: mersenne; test: HammingCorr2; p-value:  0.0077;
algo: mersenne; test: HammingCorr2; p-value:  0.49;
algo: mersenne; test: HammingIndep; p-value:  0.08;
algo: mersenne; test: HammingIndep2; p-value:  0.83;
algo: mersenne; test: HammingIndep2; p-value:  0.58;
algo: mersenne; test: AutoCor; p-value:  0.1;
algo: mersenne; test: AutoCor2; p-value:  0.75;
algo: mersenne; test: AutoCor22; p-value:  0.33;
algo: mersenne; test: AutoCor222; p-value:  0.82;
algo: mersenne; test: AutoCor2222; p-value:  0.8;
algo: mersenne; test: AutoCor2; p-value:  0.63;
algo: mersenne; test: AutoCor22; p-value:  0.62;
algo: mersenne; test: AutoCor222; p-value:  0.96;
algo: mersenne; test: AutoCor2222; p-value:  0.5;
algo: mersenne; test: AutoCor22222; p-value:  0.26;
algo: mersenne; test: Run; p-value:  0.85;
algo: mersenne; test: Run2; p-value:  0.27;
algo: mersenne; test: MatrixRank; p-value:  0.63;
algo: mersenne; test: MatrixRank2; p-value:  0.81;
algo: mersenne; test: MatrixRank2; p-value:  0.85;
algo: mersenne; test: RandomWalk1; p-value:  0.1;
algo: mersenne; test: RandomWalk12; p-value:  0.28;
algo: mersenne; test: RandomWalk122; p-value:  0.84;
algo: mersenne; test: RandomWalk1222; p-value:  0.69;
algo: mersenne; test: RandomWalk12222; p-value:  0.85;
algo: mersenne; test: RandomWalk12; p-value:  0.22;
algo: mersenne; test: RandomWalk122; p-value:  0.58;
algo: mersenne; test: RandomWalk1222; p-value:  0.44;
algo: mersenne; test: RandomWalk12222; p-value:  0.72;
algo: mersenne; test: RandomWalk122222; p-value:  0.47;
algo: mersenne; test: RandomWalk12; p-value:  0.58;
algo: mersenne; test: RandomWalk122; p-value:  0.51;
algo: mersenne; test: RandomWalk1222; p-value:  0.64;
algo: mersenne; test: RandomWalk12222; p-value:  0.05;
algo: mersenne; test: RandomWalk122222; p-value:  0.61;
Success.
********************************************************************************

********************************************************************************

Run rabbit for mersenne and n = 100000000000...Success.
 
Parse rabbit for mersenne...algo: mersenne; test: CollisionOver; p-value:  0.9947;
algo: mersenne; test: ClosePairsBitMatch; p-value:  0.06;
algo: mersenne; test: ClosePairsBitMatch2; p-value:  0.23;
algo: mersenne; test: AppearanceSpacings; p-value:  0.02;
algo: mersenne; test: LinearComp; p-value:  0.79;
algo: mersenne; test: LinearComp2; p-value:  0.25;
algo: mersenne; test: LempelZiv; p-value:  0.43;
algo: mersenne; test: Fourier1; p-value:  0.41;
algo: mersenne; test: Fourier3; p-value:  0.77;
algo: mersenne; test: Fourier32; p-value:  0.21;
algo: mersenne; test: Fourier322; p-value:  0.41;
algo: mersenne; test: LongestHeadRun; p-value:  0.31;
algo: mersenne; test: LongestHeadRun2; p-value:  0.68;
algo: mersenne; test: PeriodsInStrings; p-value:  0.49;
algo: mersenne; test: HammingWeight; p-value:  0.19;
algo: mersenne; test: HammingCorr; p-value:  0.25;
algo: mersenne; test: HammingCorr2; p-value:  0.005;
algo: mersenne; test: HammingCorr2; p-value:  0.54;
algo: mersenne; test: HammingIndep; p-value:  0.14;
algo: mersenne; test: HammingIndep2; p-value:  0.8;
algo: mersenne; test: HammingIndep2; p-value:  0.5;
algo: mersenne; test: AutoCor; p-value:  0.14;
algo: mersenne; test: AutoCor2; p-value:  0.9;
algo: mersenne; test: AutoCor22; p-value:  0.33;
algo: mersenne; test: AutoCor222; p-value:  0.88;
algo: mersenne; test: AutoCor2222; p-value:  0.48;
algo: mersenne; test: AutoCor2; p-value:  0.8;
algo: mersenne; test: AutoCor22; p-value:  0.44;
algo: mersenne; test: AutoCor222; p-value:  0.77;
algo: mersenne; test: AutoCor2222; p-value:  0.28;
algo: mersenne; test: AutoCor22222; p-value:  0.22;
algo: mersenne; test: Run; p-value:  0.79;
algo: mersenne; test: Run2; p-value:  0.42;
algo: mersenne; test: MatrixRank; p-value:  0.51;
algo: mersenne; test: MatrixRank2; p-value:  0.57;
algo: mersenne; test: MatrixRank2; p-value:  0.98;
algo: mersenne; test: RandomWalk1; p-value:  0.21;
algo: mersenne; test: RandomWalk12; p-value:  0.5;
algo: mersenne; test: RandomWalk122; p-value:  0.87;
algo: mersenne; test: RandomWalk1222; p-value:  0.21;
algo: mersenne; test: RandomWalk12222; p-value:  0.69;
algo: mersenne; test: RandomWalk12; p-value:  0.15;
algo: mersenne; test: RandomWalk122; p-value:  0.88;
algo: mersenne; test: RandomWalk1222; p-value:  0.26;
algo: mersenne; test: RandomWalk12222; p-value:  0.76;
algo: mersenne; test: RandomWalk122222; p-value:  0.64;
algo: mersenne; test: RandomWalk12; p-value:  0.57;
algo: mersenne; test: RandomWalk122; p-value:  0.58;
algo: mersenne; test: RandomWalk1222; p-value:  0.64;
algo: mersenne; test: RandomWalk12222; p-value:  0.13;
algo: mersenne; test: RandomWalk122222; p-value:  0.68;
Success.
********************************************************************************

1979328;24499998
3801933;24499998
7316030;24499998
14096925;24499998
24499998;24499998
24499998;24499998
